Time,ID,Instance,Obj,Feasible,Validator-Obj
2015-05-28 Thu 10:02:11,3,n120w8,5850,1,0
2015-05-28 Thu 10:02:14,4,n120w8,5730,1,0
2015-05-28 Thu 10:02:17,5,n120w8,5780,1,0
2015-05-28 Thu 10:02:20,6,n120w8,5640,1,0
2015-05-28 Thu 10:02:23,7,n120w8,5650,1,0
2015-05-28 Thu 11:30:24,0,n100w8,4610,1,0
2015-05-28 Thu 11:30:24,1,n100w8,4885,1,0
2015-05-28 Thu 11:30:26,2,n100w8,4520,1,0
2015-05-28 Thu 11:30:29,3,n100w8,4525,1,0
2015-05-28 Thu 11:30:32,4,n100w8,4635,1,0
2015-05-28 Thu 11:30:35,5,n100w8,4865,1,0
2015-05-28 Thu 11:30:38,6,n100w8,4500,1,0
2015-05-28 Thu 11:30:41,7,n100w8,4585,1,0
2015-05-28 Thu 12:45:33,0,n120w4,3310,1,0
2015-05-28 Thu 12:45:33,1,n120w4,3240,1,0
2015-05-28 Thu 12:45:35,2,n120w4,3155,1,0
2015-05-28 Thu 12:45:37,3,n120w4,3235,1,0
2015-05-28 Thu 12:45:41,4,n120w4,3270,1,0
2015-05-28 Thu 12:45:44,5,n120w4,3325,1,0
2015-05-28 Thu 12:45:46,6,n120w4,3315,1,0
2015-05-28 Thu 12:45:50,7,n120w4,3255,1,0
2015-05-28 Thu 13:26:24,0,n080w8,6275,1,0
2015-05-28 Thu 13:26:25,1,n080w8,6040,1,0
2015-05-28 Thu 13:26:27,2,n080w8,6110,1,0
2015-05-28 Thu 13:26:29,3,n080w8,6165,1,0
2015-05-28 Thu 13:26:32,4,n080w8,6355,1,0
2015-05-28 Thu 13:26:35,5,n080w8,6145,1,0
2015-05-28 Thu 13:26:38,6,n080w8,6180,1,0
2015-05-28 Thu 13:26:41,7,n080w8,6125,1,0
2015-05-28 Thu 14:24:02,0,n100w4,2775,1,0
2015-05-28 Thu 14:24:02,1,n100w4,2620,1,0
2015-05-28 Thu 14:24:04,2,n100w4,2810,1,0
2015-05-28 Thu 14:24:06,3,n100w4,2670,1,0
2015-05-28 Thu 14:24:10,4,n100w4,2720,1,0
2015-05-28 Thu 14:24:13,5,n100w4,2650,1,0
2015-05-28 Thu 14:24:16,6,n100w4,2780,1,0
2015-05-28 Thu 14:24:19,7,n100w4,2685,1,0
2015-05-28 Thu 14:56:07,0,n060w8,4755,1,0
2015-05-28 Thu 14:56:08,1,n060w8,4645,1,0
2015-05-28 Thu 14:56:10,2,n060w8,4745,1,0
2015-05-28 Thu 14:56:12,3,n060w8,4885,1,0
2015-05-28 Thu 14:56:15,4,n060w8,4705,1,0
2015-05-28 Thu 14:56:18,5,n060w8,4585,1,0
2015-05-28 Thu 14:56:21,6,n060w8,4735,1,0
2015-05-28 Thu 14:56:25,7,n060w8,4530,1,0
2015-05-28 Thu 15:36:13,0,n080w4,4255,1,0
2015-05-28 Thu 15:36:14,1,n080w4,4320,1,0
2015-05-28 Thu 15:36:16,2,n080w4,4225,1,0
2015-05-28 Thu 15:36:18,3,n080w4,4155,1,0
2015-05-28 Thu 15:36:21,4,n080w4,4340,1,0
2015-05-28 Thu 15:36:24,5,n080w4,4260,1,0
2015-05-28 Thu 15:36:27,6,n080w4,4300,1,0
2015-05-28 Thu 15:36:30,7,n080w4,4135,1,0
2015-05-28 Thu 16:00:39,0,n050w8,6740,1,0
2015-05-28 Thu 16:00:39,1,n050w8,7010,1,0
2015-05-28 Thu 16:00:41,2,n050w8,7025,1,0
2015-05-28 Thu 16:00:44,3,n050w8,6700,1,0
2015-05-28 Thu 16:00:47,4,n050w8,7005,1,0
2015-05-28 Thu 16:00:50,5,n050w8,6830,1,0
2015-05-28 Thu 16:00:53,6,n050w8,6910,1,0
2015-05-28 Thu 16:00:56,7,n050w8,7210,1,0
2015-05-28 Thu 16:30:53,0,n060w4,3425,1,0
2015-05-28 Thu 16:30:54,1,n060w4,3535,1,0
2015-05-28 Thu 16:30:56,2,n060w4,3365,1,0
2015-05-28 Thu 16:30:58,3,n060w4,3490,1,0
2015-05-28 Thu 16:31:01,4,n060w4,3240,1,0
2015-05-28 Thu 16:31:04,5,n060w4,3465,1,0
2015-05-28 Thu 16:31:07,6,n060w4,3455,1,0
2015-05-28 Thu 16:31:11,7,n060w4,3315,1,0
2015-05-28 Thu 16:47:39,0,n040w8,3855,1,0
2015-05-28 Thu 16:47:40,1,n040w8,3720,1,0
2015-05-28 Thu 16:47:41,2,n040w8,3690,1,0
2015-05-28 Thu 16:47:44,3,n040w8,3855,1,0
2015-05-28 Thu 16:47:47,4,n040w8,3860,1,0
2015-05-28 Thu 16:47:50,5,n040w8,3785,1,0
2015-05-28 Thu 16:47:53,6,n040w8,3680,1,0
2015-05-28 Thu 16:47:56,7,n040w8,3805,1,0
2015-05-28 Thu 17:09:08,0,n050w4,1935,1,0
2015-05-28 Thu 17:09:08,1,n050w4,1925,1,0
2015-05-28 Thu 17:09:10,2,n050w4,1935,1,0
2015-05-28 Thu 17:09:13,3,n050w4,1935,1,0
2015-05-28 Thu 17:09:16,4,n050w4,1825,1,0
2015-05-28 Thu 17:09:19,5,n050w4,1980,1,0
2015-05-28 Thu 17:09:22,6,n050w4,2065,1,0
2015-05-28 Thu 17:09:25,7,n050w4,1885,1,0
2015-05-28 Thu 17:21:31,0,n030w8,2775,1,0
2015-05-28 Thu 17:21:31,1,n030w8,2760,1,0
2015-05-28 Thu 17:21:33,2,n030w8,2630,1,0
2015-05-28 Thu 17:21:36,3,n030w8,2705,1,0
2015-05-28 Thu 17:21:39,4,n030w8,2780,1,0
2015-05-28 Thu 17:21:42,5,n030w8,2710,1,0
2015-05-28 Thu 17:21:45,6,n030w8,2775,1,0
2015-05-28 Thu 17:21:48,7,n030w8,2830,1,0
2015-05-28 Thu 17:34:14,0,n040w4,2170,1,0
2015-05-28 Thu 17:34:14,1,n040w4,2210,1,0
2015-05-28 Thu 17:34:16,2,n040w4,2130,1,0
2015-05-28 Thu 17:34:18,3,n040w4,2185,1,0
2015-05-28 Thu 17:34:22,4,n040w4,2220,1,0
2015-05-28 Thu 17:34:25,5,n040w4,2170,1,0
2015-05-28 Thu 17:34:27,6,n040w4,2215,1,0
2015-05-28 Thu 17:34:31,7,n040w4,2195,1,0
2015-05-28 Thu 17:43:19,0,n030w4,2235,1,0
2015-05-28 Thu 17:43:20,1,n030w4,2175,1,0
2015-05-28 Thu 17:43:22,2,n030w4,2255,1,0
2015-05-28 Thu 17:43:24,3,n030w4,2305,1,0
2015-05-28 Thu 17:43:27,4,n030w4,2255,1,0
2015-05-28 Thu 17:43:30,5,n030w4,2265,1,0
2015-05-28 Thu 17:43:33,6,n030w4,2245,1,0
2015-05-28 Thu 17:43:36,7,n030w4,2195,1,0
2015-05-28 Thu 17:59:00,0,n120w8,5465,1,0
2015-05-28 Thu 17:59:00,1,n120w8,5815,1,0
2015-05-28 Thu 17:59:02,2,n120w8,5965,1,0
2015-05-28 Thu 17:59:04,3,n120w8,6045,1,0
2015-05-28 Thu 17:59:07,4,n120w8,5430,1,0
2015-05-28 Thu 17:59:10,5,n120w8,5635,1,0
2015-05-28 Thu 17:59:13,6,n120w8,5600,1,0
2015-05-28 Thu 17:59:17,7,n120w8,5580,1,0
2015-05-28 Thu 19:27:17,0,n100w8,4590,1,0
2015-05-28 Thu 19:27:17,1,n100w8,4800,1,0
2015-05-28 Thu 19:27:19,2,n100w8,4635,1,0
2015-05-28 Thu 19:27:22,3,n100w8,4625,1,0
2015-05-28 Thu 19:27:25,4,n100w8,4700,1,0
2015-05-28 Thu 19:27:28,5,n100w8,4810,1,0
2015-05-28 Thu 19:27:31,6,n100w8,4635,1,0
2015-05-28 Thu 19:27:34,7,n100w8,4810,1,0
2015-05-28 Thu 20:42:26,0,n120w4,3250,1,0
2015-05-28 Thu 20:42:26,1,n120w4,3330,1,0
2015-05-28 Thu 20:42:28,2,n120w4,3205,1,0
2015-05-28 Thu 20:42:31,3,n120w4,3345,1,0
2015-05-28 Thu 20:42:34,4,n120w4,3335,1,0
2015-05-28 Thu 20:42:37,5,n120w4,3285,1,0
2015-05-28 Thu 20:42:40,6,n120w4,3135,1,0
2015-05-28 Thu 20:42:43,7,n120w4,3385,1,0
2015-05-28 Thu 21:23:18,0,n080w8,6355,1,0
2015-05-28 Thu 21:23:18,1,n080w8,6595,1,0
2015-05-28 Thu 21:23:20,2,n080w8,6395,1,0
2015-05-28 Thu 21:23:22,3,n080w8,6380,1,0
2015-05-28 Thu 21:23:26,4,n080w8,6265,1,0
2015-05-28 Thu 21:23:29,5,n080w8,6305,1,0
2015-05-28 Thu 21:23:31,6,n080w8,6065,1,0
2015-05-28 Thu 21:23:35,7,n080w8,6400,1,0
2015-05-28 Thu 22:20:55,0,n100w4,2725,1,0
2015-05-28 Thu 22:20:55,1,n100w4,2620,1,0
2015-05-28 Thu 22:20:57,2,n100w4,2635,1,0
2015-05-28 Thu 22:21:00,3,n100w4,2725,1,0
2015-05-28 Thu 22:21:03,4,n100w4,2685,1,0
2015-05-28 Thu 22:21:06,5,n100w4,2660,1,0
2015-05-28 Thu 22:21:09,6,n100w4,2440,1,0
2015-05-28 Thu 22:21:12,7,n100w4,2665,1,0
2015-05-28 Thu 22:53:01,0,n060w8,4775,1,0
2015-05-28 Thu 22:53:01,1,n060w8,4585,1,0
2015-05-28 Thu 22:53:03,2,n060w8,5020,1,0
2015-05-28 Thu 22:53:06,3,n060w8,4655,1,0
2015-05-28 Thu 22:53:09,4,n060w8,4570,1,0
2015-05-28 Thu 22:53:12,5,n060w8,4615,1,0
2015-05-28 Thu 22:53:15,6,n060w8,4545,1,0
2015-05-28 Thu 22:53:18,7,n060w8,4250,1,0
2015-05-28 Thu 23:33:07,0,n080w4,4005,1,0
2015-05-28 Thu 23:33:07,1,n080w4,4200,1,0
2015-05-28 Thu 23:33:09,2,n080w4,4115,1,0
2015-05-28 Thu 23:33:11,3,n080w4,4255,1,0
2015-05-28 Thu 23:33:15,4,n080w4,4380,1,0
2015-05-28 Thu 23:33:18,5,n080w4,4270,1,0
2015-05-28 Thu 23:33:20,6,n080w4,4360,1,0
2015-05-28 Thu 23:33:24,7,n080w4,4345,1,0
2015-05-28 Thu 23:57:33,0,n050w8,6690,1,0
2015-05-28 Thu 23:57:33,1,n050w8,7040,1,0
2015-05-28 Thu 23:57:35,2,n050w8,6920,1,0
2015-05-28 Thu 23:57:37,3,n050w8,7200,1,0
2015-05-28 Thu 23:57:40,4,n050w8,6920,1,0
2015-05-28 Thu 23:57:43,5,n050w8,6890,1,0
2015-05-28 Thu 23:57:46,6,n050w8,6875,1,0
2015-05-28 Thu 23:57:49,7,n050w8,6975,1,0
2015-05-29 Fri 09:19:10,0,n120w8,5675,1,0
2015-05-29 Fri 09:19:13,1,n120w8,5710,1,0
2015-05-29 Fri 09:19:16,2,n120w8,5585,1,0
2015-05-29 Fri 09:19:19,3,n120w8,5895,1,0
2015-05-29 Fri 09:19:22,4,n120w8,5635,1,0
2015-05-29 Fri 09:19:25,5,n120w8,5955,1,0
2015-05-29 Fri 09:19:28,6,n120w8,5895,1,0
2015-05-29 Fri 09:19:31,7,n120w8,5675,1,0
2015-05-29 Fri 10:47:53,0,n100w8,4335,1,0
2015-05-29 Fri 10:47:56,1,n100w8,4815,1,0
2015-05-29 Fri 10:47:59,2,n100w8,4600,1,0
2015-05-29 Fri 10:48:02,3,n100w8,4605,1,0
2015-05-29 Fri 10:48:05,4,n100w8,4610,1,0
2015-05-29 Fri 10:48:08,5,n100w8,4865,1,0
2015-05-29 Fri 10:48:11,6,n100w8,4605,1,0
2015-05-29 Fri 10:48:14,7,n100w8,4655,1,0
2015-05-29 Fri 12:03:24,0,n120w4,3245,1,0
2015-05-29 Fri 12:03:27,1,n120w4,3325,1,0
2015-05-29 Fri 12:03:30,2,n120w4,3205,1,0
2015-05-29 Fri 12:03:33,3,n120w4,3220,1,0
2015-05-29 Fri 12:03:36,4,n120w4,3415,1,0
2015-05-29 Fri 12:03:39,5,n120w4,3100,1,0
2015-05-29 Fri 12:03:42,6,n120w4,3325,1,0
2015-05-29 Fri 12:03:45,7,n120w4,3165,1,0
2015-05-29 Fri 12:44:27,0,n080w8,6315,1,0
2015-05-29 Fri 12:44:30,1,n080w8,6280,1,0
2015-05-29 Fri 12:44:33,2,n080w8,6455,1,0
2015-05-29 Fri 12:44:36,3,n080w8,6005,1,0
2015-05-29 Fri 12:44:39,4,n080w8,6485,1,0
2015-05-29 Fri 12:44:42,5,n080w8,6305,1,0
2015-05-29 Fri 12:44:45,6,n080w8,6305,1,0
2015-05-29 Fri 12:44:48,7,n080w8,6310,1,0
2015-05-29 Fri 13:42:21,0,n100w4,2730,1,0
2015-05-29 Fri 13:42:24,1,n100w4,2670,1,0
2015-05-29 Fri 13:42:27,2,n100w4,2710,1,0
2015-05-29 Fri 13:42:30,3,n100w4,2735,1,0
2015-05-29 Fri 13:42:33,4,n100w4,2700,1,0
2015-05-29 Fri 13:42:36,5,n100w4,2765,1,0
2015-05-29 Fri 13:42:39,6,n100w4,2705,1,0
2015-05-29 Fri 13:42:42,7,n100w4,2685,1,0
2015-05-29 Fri 14:14:36,0,n060w8,4525,1,0
2015-05-29 Fri 14:14:39,1,n060w8,4405,1,0
2015-05-29 Fri 14:14:42,2,n060w8,4360,1,0
2015-05-29 Fri 14:14:45,3,n060w8,4660,1,0
2015-05-29 Fri 14:14:48,4,n060w8,4775,1,0
2015-05-29 Fri 14:14:51,5,n060w8,4510,1,0
2015-05-29 Fri 14:14:54,6,n060w8,4795,1,0
2015-05-29 Fri 14:14:57,7,n060w8,4660,1,0
2015-05-29 Fri 14:54:53,0,n080w4,4135,1,0
2015-05-29 Fri 14:54:56,1,n080w4,4165,1,0
2015-05-29 Fri 14:54:59,2,n080w4,4015,1,0
2015-05-29 Fri 14:55:02,3,n080w4,4345,1,0
2015-05-29 Fri 14:55:05,4,n080w4,4180,1,0
2015-05-29 Fri 14:55:08,5,n080w4,4160,1,0
2015-05-29 Fri 14:55:11,6,n080w4,4185,1,0
2015-05-29 Fri 14:55:14,7,n080w4,4075,1,0
2015-05-29 Fri 15:19:26,0,n050w8,6970,1,0
2015-05-29 Fri 15:19:29,1,n050w8,6920,1,0
2015-05-29 Fri 15:19:32,2,n050w8,7005,1,0
2015-05-29 Fri 15:19:35,3,n050w8,7090,1,0
2015-05-29 Fri 15:19:38,4,n050w8,6930,1,0
2015-05-29 Fri 15:19:41,5,n050w8,6800,1,0
2015-05-29 Fri 15:19:44,6,n050w8,6770,1,0
2015-05-29 Fri 15:19:47,7,n050w8,6915,1,0
2015-05-29 Fri 15:49:49,0,n060w4,3380,1,0
2015-05-29 Fri 15:49:52,1,n060w4,3370,1,0
2015-05-29 Fri 15:49:55,2,n060w4,3390,1,0
2015-05-29 Fri 15:49:58,3,n060w4,3530,1,0
2015-05-29 Fri 15:50:01,4,n060w4,3440,1,0
2015-05-29 Fri 15:50:04,5,n060w4,3370,1,0
2015-05-29 Fri 15:50:07,6,n060w4,3380,1,0
2015-05-29 Fri 15:50:10,7,n060w4,3400,1,0
2015-05-29 Fri 16:06:40,0,n040w8,3760,1,0
2015-05-29 Fri 16:06:43,1,n040w8,3660,1,0
2015-05-29 Fri 16:06:45,2,n040w8,3540,1,0
2015-05-29 Fri 16:06:48,3,n040w8,3590,1,0
2015-05-29 Fri 16:06:51,4,n040w8,3715,1,0
2015-05-29 Fri 16:06:54,5,n040w8,3900,1,0
2015-05-29 Fri 16:06:57,6,n040w8,3575,1,0
2015-05-29 Fri 16:07:00,7,n040w8,3535,1,0
2015-05-29 Fri 16:28:15,0,n050w4,1975,1,0
2015-05-29 Fri 16:28:18,1,n050w4,2060,1,0
2015-05-29 Fri 16:28:20,2,n050w4,2020,1,0
2015-05-29 Fri 16:28:23,3,n050w4,1970,1,0
2015-05-29 Fri 16:28:26,4,n050w4,1975,1,0
2015-05-29 Fri 16:28:29,5,n050w4,2050,1,0
2015-05-29 Fri 16:28:32,6,n050w4,1915,1,0
2015-05-29 Fri 16:28:35,7,n050w4,1935,1,0
2015-05-29 Fri 16:40:42,0,n030w8,2725,1,0
2015-05-29 Fri 16:40:44,1,n030w8,2685,1,0
2015-05-29 Fri 16:40:46,2,n030w8,2585,1,0
2015-05-29 Fri 16:40:49,3,n030w8,2770,1,0
2015-05-29 Fri 16:40:52,4,n030w8,2735,1,0
2015-05-29 Fri 16:40:55,5,n030w8,2735,1,0
2015-05-29 Fri 16:40:58,6,n030w8,2685,1,0
2015-05-29 Fri 16:41:01,7,n030w8,2850,1,0
2015-05-29 Fri 16:53:28,0,n040w4,2150,1,0
2015-05-29 Fri 16:53:31,1,n040w4,2165,1,0
2015-05-29 Fri 16:53:33,2,n040w4,2200,1,0
2015-05-29 Fri 16:53:36,3,n040w4,2190,1,0
2015-05-29 Fri 16:53:39,4,n040w4,2225,1,0
2015-05-29 Fri 16:53:42,5,n040w4,2215,1,0
2015-05-29 Fri 16:53:45,6,n040w4,2215,1,0
2015-05-29 Fri 16:53:48,7,n040w4,2220,1,0
2015-05-29 Fri 17:02:37,0,n030w4,2215,1,0
2015-05-29 Fri 17:02:39,1,n030w4,2255,1,0
2015-05-29 Fri 17:02:41,2,n030w4,2220,1,0
2015-05-29 Fri 17:02:44,3,n030w4,2250,1,0
2015-05-29 Fri 17:02:47,4,n030w4,2195,1,0
2015-05-29 Fri 17:02:50,5,n030w4,2245,1,0
2015-05-29 Fri 17:02:53,6,n030w4,2245,1,0
2015-05-29 Fri 17:02:56,7,n030w4,2265,1,0
2015-05-29 Fri 17:18:21,0,n120w8,5860,1,0
2015-05-29 Fri 17:18:23,1,n120w8,5840,1,0
2015-05-29 Fri 17:18:26,2,n120w8,5835,1,0
2015-05-29 Fri 17:18:29,3,n120w8,5950,1,0
2015-05-29 Fri 17:18:32,4,n120w8,5825,1,0
2015-05-29 Fri 17:18:35,5,n120w8,5565,1,0
2015-05-29 Fri 17:18:38,6,n120w8,6190,1,0
2015-05-29 Fri 17:18:41,7,n120w8,5630,1,0
2015-05-29 Fri 18:47:04,0,n100w8,4735,1,0
2015-05-29 Fri 18:47:06,1,n100w8,4595,1,0
2015-05-29 Fri 18:47:09,2,n100w8,4655,1,0
2015-05-29 Fri 18:47:11,3,n100w8,4970,1,0
2015-05-29 Fri 18:47:14,4,n100w8,4780,1,0
2015-05-29 Fri 18:47:17,5,n100w8,4695,1,0
2015-05-29 Fri 18:47:20,6,n100w8,4565,1,0
2015-05-29 Fri 18:47:23,7,n100w8,4945,1,0
2015-05-29 Fri 20:02:35,0,n120w4,3160,1,0
2015-05-29 Fri 20:02:37,1,n120w4,3200,1,0
2015-05-29 Fri 20:02:39,2,n120w4,3270,1,0
2015-05-29 Fri 20:02:42,3,n120w4,3305,1,0
2015-05-29 Fri 20:02:45,4,n120w4,3145,1,0
2015-05-29 Fri 20:02:48,5,n120w4,3375,1,0
2015-05-29 Fri 20:02:51,6,n120w4,3425,1,0
2015-05-29 Fri 20:02:54,7,n120w4,3340,1,0
2015-05-29 Fri 20:43:38,0,n080w8,6320,1,0
2015-05-29 Fri 20:43:40,1,n080w8,6315,1,0
2015-05-29 Fri 20:43:42,2,n080w8,6180,1,0
2015-05-29 Fri 20:43:45,3,n080w8,6555,1,0
2015-05-29 Fri 20:43:48,4,n080w8,6270,1,0
2015-05-29 Fri 20:43:51,5,n080w8,6440,1,0
2015-05-29 Fri 20:43:54,6,n080w8,6090,1,0
2015-05-29 Fri 20:43:57,7,n080w8,6460,1,0
2015-05-29 Fri 21:41:32,0,n100w4,2810,1,0
2015-05-29 Fri 21:41:34,1,n100w4,2730,1,0
2015-05-29 Fri 21:41:36,2,n100w4,2690,1,0
2015-05-29 Fri 21:41:39,3,n100w4,2810,1,0
2015-05-29 Fri 21:41:42,4,n100w4,2745,1,0
2015-05-29 Fri 21:41:45,5,n100w4,2755,1,0
2015-05-29 Fri 21:41:48,6,n100w4,2745,1,0
2015-05-29 Fri 21:41:51,7,n100w4,2760,1,0
2015-05-29 Fri 22:13:47,0,n060w8,4710,1,0
2015-05-29 Fri 22:13:49,1,n060w8,4460,1,0
2015-05-29 Fri 22:13:51,2,n060w8,4670,1,0
2015-05-29 Fri 22:13:54,3,n060w8,4700,1,0
2015-05-29 Fri 22:13:57,4,n060w8,4670,1,0
2015-05-29 Fri 22:14:00,5,n060w8,4725,1,0
2015-05-29 Fri 22:14:03,6,n060w8,4635,1,0
2015-05-29 Fri 22:14:06,7,n060w8,4595,1,0
2015-05-29 Fri 22:54:04,0,n080w4,4200,1,0
2015-05-29 Fri 22:54:06,1,n080w4,4110,1,0
2015-05-29 Fri 22:54:08,2,n080w4,4315,1,0
2015-05-29 Fri 22:54:11,3,n080w4,4515,1,0
2015-05-29 Fri 22:54:14,4,n080w4,4275,1,0
2015-05-29 Fri 22:54:17,5,n080w4,4225,1,0
2015-05-29 Fri 22:54:20,6,n080w4,4250,1,0
2015-05-29 Fri 22:54:23,7,n080w4,4230,1,0
2015-05-29 Fri 23:18:37,0,n050w8,6700,1,0
2015-05-29 Fri 23:18:39,1,n050w8,6895,1,0
2015-05-29 Fri 23:18:41,2,n050w8,7195,1,0
2015-05-29 Fri 23:18:44,3,n050w8,7155,1,0
2015-05-29 Fri 23:18:47,4,n050w8,7020,1,0
2015-05-29 Fri 23:18:50,5,n050w8,7200,1,0
2015-05-29 Fri 23:18:53,6,n050w8,6950,1,0
2015-05-29 Fri 23:18:56,7,n050w8,6785,1,0
2015-05-29 Fri 23:49:00,0,n060w4,3365,1,0
2015-05-29 Fri 23:49:02,1,n060w4,3435,1,0
2015-05-29 Fri 23:49:04,2,n060w4,3490,1,0
2015-05-29 Fri 23:49:07,3,n060w4,3430,1,0
2015-05-29 Fri 23:49:10,4,n060w4,3360,1,0
2015-05-29 Fri 23:49:13,5,n060w4,3435,1,0
2015-05-29 Fri 23:49:16,6,n060w4,3470,1,0
2015-05-29 Fri 23:49:19,7,n060w4,3305,1,0
2015-05-30 Sat 00:05:50,0,n040w8,3770,1,0
2015-05-30 Sat 00:05:53,1,n040w8,3955,1,0
2015-05-30 Sat 00:05:54,2,n040w8,3870,1,0
2015-05-30 Sat 00:05:58,3,n040w8,3700,1,0
2015-05-30 Sat 00:06:00,4,n040w8,3785,1,0
2015-05-30 Sat 00:06:03,5,n040w8,3845,1,0
2015-05-30 Sat 00:06:06,6,n040w8,3865,1,0
2015-05-30 Sat 00:06:09,7,n040w8,3665,1,0
2015-05-30 Sat 00:27:25,0,n050w4,1940,1,0
2015-05-30 Sat 00:27:27,1,n050w4,2035,1,0
2015-05-30 Sat 00:27:29,2,n050w4,1950,1,0
2015-05-30 Sat 00:27:32,3,n050w4,1985,1,0
2015-05-30 Sat 00:27:35,4,n050w4,1960,1,0
2015-05-30 Sat 00:27:38,5,n050w4,2035,1,0
2015-05-30 Sat 00:27:41,6,n050w4,1885,1,0
2015-05-30 Sat 00:27:44,7,n050w4,1925,1,0
2015-05-30 Sat 00:39:52,0,n030w8,2820,1,0
2015-05-30 Sat 00:39:54,1,n030w8,2800,1,0
2015-05-30 Sat 00:39:56,2,n030w8,2650,1,0
2015-05-30 Sat 00:39:59,3,n030w8,2740,1,0
2015-05-30 Sat 00:40:01,4,n030w8,2655,1,0
2015-05-30 Sat 00:40:04,5,n030w8,2740,1,0
2015-05-30 Sat 00:40:07,6,n030w8,2720,1,0
2015-05-30 Sat 00:40:10,7,n030w8,2805,1,0
2015-05-30 Sat 00:52:38,0,n040w4,2080,1,0
2015-05-30 Sat 00:52:40,1,n040w4,2230,1,0
2015-05-30 Sat 00:52:42,2,n040w4,2205,1,0
2015-05-30 Sat 00:52:45,3,n040w4,2215,1,0
2015-05-30 Sat 00:52:48,4,n040w4,2190,1,0
2015-05-30 Sat 00:52:51,5,n040w4,2250,1,0
2015-05-30 Sat 00:52:54,6,n040w4,2225,1,0
2015-05-30 Sat 00:52:57,7,n040w4,2125,1,0
2015-05-30 Sat 01:01:46,0,n030w4,2260,1,0
2015-05-30 Sat 01:01:48,1,n030w4,2230,1,0
2015-05-30 Sat 01:01:50,2,n030w4,2250,1,0
2015-05-30 Sat 01:01:54,3,n030w4,2325,1,0
2015-05-30 Sat 01:01:56,4,n030w4,2245,1,0
2015-05-30 Sat 01:01:59,5,n030w4,2175,1,0
2015-05-30 Sat 01:02:02,6,n030w4,2215,1,0
2015-05-30 Sat 01:02:05,7,n030w4,2235,1,0
2015-05-30 Sat 01:17:31,0,n120w8,5710,1,0
2015-05-30 Sat 01:17:33,1,n120w8,6055,1,0
2015-05-30 Sat 01:17:35,2,n120w8,5640,1,0
2015-05-30 Sat 01:17:38,3,n120w8,5610,1,0
2015-05-30 Sat 01:17:41,4,n120w8,5520,1,0
2015-05-30 Sat 01:17:44,5,n120w8,6070,1,0
2015-05-30 Sat 01:17:47,6,n120w8,5825,1,0
2015-05-30 Sat 01:17:50,7,n120w8,5935,1,0
2015-05-30 Sat 02:46:14,0,n100w8,4730,1,0
2015-05-30 Sat 02:46:16,1,n100w8,4675,1,0
2015-05-30 Sat 02:46:18,2,n100w8,4640,1,0
2015-05-30 Sat 02:46:21,3,n100w8,5050,1,0
2015-05-30 Sat 02:46:24,4,n100w8,4705,1,0
2015-05-30 Sat 02:46:26,5,n100w8,4530,1,0
2015-05-30 Sat 02:46:29,6,n100w8,4685,1,0
2015-05-30 Sat 02:46:32,7,n100w8,4440,1,0
2015-05-30 Sat 04:01:44,0,n120w4,3460,1,0
2015-05-30 Sat 04:01:46,1,n120w4,3290,1,0
2015-05-30 Sat 04:01:48,2,n120w4,3360,1,0
2015-05-30 Sat 04:01:51,3,n120w4,3290,1,0
2015-05-30 Sat 04:01:54,4,n120w4,3455,1,0
2015-05-30 Sat 04:01:57,5,n120w4,3305,1,0
2015-05-30 Sat 04:02:00,6,n120w4,3280,1,0
2015-05-30 Sat 04:02:03,7,n120w4,3425,1,0
2015-05-30 Sat 04:42:47,0,n080w8,6360,1,0
2015-05-30 Sat 04:42:49,1,n080w8,6620,1,0
2015-05-30 Sat 04:42:51,2,n080w8,6065,1,0
2015-05-30 Sat 04:42:54,3,n080w8,6265,1,0
2015-05-30 Sat 04:42:57,4,n080w8,6335,1,0
2015-05-30 Sat 04:43:00,5,n080w8,6600,1,0
2015-05-30 Sat 04:43:03,6,n080w8,6540,1,0
2015-05-30 Sat 04:43:06,7,n080w8,6395,1,0
2015-05-30 Sat 05:40:41,0,n100w4,2700,1,0
2015-05-30 Sat 05:40:43,1,n100w4,2535,1,0
2015-05-30 Sat 05:40:45,2,n100w4,2865,1,0
2015-05-30 Sat 05:40:48,3,n100w4,2745,1,0
2015-05-30 Sat 05:40:51,4,n100w4,2690,1,0
2015-05-30 Sat 05:40:54,5,n100w4,2480,1,0
2015-05-30 Sat 05:40:57,6,n100w4,2785,1,0
2015-05-30 Sat 05:41:00,7,n100w4,2665,1,0
2015-05-30 Sat 06:12:56,0,n060w8,4675,1,0
2015-05-30 Sat 06:12:58,1,n060w8,4455,1,0
2015-05-30 Sat 06:13:00,2,n060w8,4650,1,0
2015-05-30 Sat 06:13:03,3,n060w8,4605,1,0
2015-05-30 Sat 06:13:06,4,n060w8,4700,1,0
2015-05-30 Sat 06:13:09,5,n060w8,4515,1,0
2015-05-30 Sat 06:13:12,6,n060w8,4450,1,0
2015-05-30 Sat 06:13:15,7,n060w8,4450,1,0
2015-05-30 Sat 06:53:13,0,n080w4,4070,1,0
2015-05-30 Sat 06:53:15,1,n080w4,4185,1,0
2015-05-30 Sat 06:53:17,2,n080w4,4030,1,0
2015-05-30 Sat 06:53:21,3,n080w4,4170,1,0
2015-05-30 Sat 06:53:23,4,n080w4,4065,1,0
