Time,ID,Instance,Obj,Feasible,Validator-Obj
2015-05-28 Thu 10:33:01,5,n120w8,5585,1,0
2015-05-28 Thu 10:33:04,6,n120w8,5460,1,0
2015-05-28 Thu 10:33:08,7,n120w8,5380,1,0
2015-05-28 Thu 12:01:41,0,n100w8,4605,1,0
2015-05-28 Thu 12:01:41,1,n100w8,4825,1,0
2015-05-28 Thu 12:01:41,2,n100w8,4580,1,0
2015-05-28 Thu 12:01:41,3,n100w8,4935,1,0
2015-05-28 Thu 12:01:42,4,n100w8,4530,1,0
2015-05-28 Thu 12:01:44,5,n100w8,4595,1,0
2015-05-28 Thu 12:01:47,6,n100w8,4655,1,0
2015-05-28 Thu 12:01:50,7,n100w8,4520,1,0
2015-05-28 Thu 13:17:11,0,n120w4,3370,1,0
2015-05-28 Thu 13:17:11,2,n120w4,3370,1,0
2015-05-28 Thu 13:17:11,1,n120w4,3300,1,0
2015-05-28 Thu 13:17:12,3,n120w4,3370,1,0
2015-05-28 Thu 13:17:13,4,n120w4,3440,1,0
2015-05-28 Thu 13:17:14,5,n120w4,3465,1,0
2015-05-28 Thu 13:17:17,6,n120w4,3430,1,0
2015-05-28 Thu 13:17:21,7,n120w4,3250,1,0
2015-05-28 Thu 13:58:15,1,n080w8,5510,1,0
2015-05-28 Thu 13:58:15,0,n080w8,5700,1,0
2015-05-28 Thu 13:58:15,3,n080w8,5700,1,0
2015-05-28 Thu 13:58:15,2,n080w8,5510,1,0
2015-05-28 Thu 13:58:16,4,n080w8,5625,1,0
2015-05-28 Thu 13:58:18,5,n080w8,5830,1,0
2015-05-28 Thu 13:58:21,6,n080w8,5725,1,0
2015-05-28 Thu 13:58:24,7,n080w8,5730,1,0
2015-05-28 Thu 14:56:09,3,n100w4,1995,1,0
2015-05-28 Thu 14:56:09,1,n100w4,1995,1,0
2015-05-28 Thu 14:56:09,2,n100w4,2245,1,0
2015-05-28 Thu 14:56:09,0,n100w4,2240,1,0
2015-05-28 Thu 14:56:10,4,n100w4,2170,1,0
2015-05-28 Thu 14:56:12,5,n100w4,2190,1,0
2015-05-28 Thu 14:56:15,6,n100w4,2085,1,0
2015-05-28 Thu 14:56:18,7,n100w4,2215,1,0
2015-05-28 Thu 15:28:24,2,n060w8,3930,1,0
2015-05-28 Thu 15:28:24,1,n060w8,3930,1,0
2015-05-28 Thu 15:28:24,3,n060w8,3930,1,0
2015-05-28 Thu 15:28:24,0,n060w8,3930,1,0
2015-05-28 Thu 15:28:25,4,n060w8,3895,1,0
2015-05-28 Thu 15:28:27,5,n060w8,3890,1,0
2015-05-28 Thu 15:28:30,6,n060w8,3855,1,0
2015-05-28 Thu 15:28:33,7,n060w8,3990,1,0
2015-05-28 Thu 16:08:41,0,n080w4,4195,1,0
2015-05-28 Thu 16:08:41,2,n080w4,4335,1,0
2015-05-28 Thu 16:08:41,1,n080w4,4210,1,0
2015-05-28 Thu 16:08:41,3,n080w4,4210,1,0
2015-05-28 Thu 16:08:42,4,n080w4,4375,1,0
2015-05-28 Thu 16:08:44,5,n080w4,4290,1,0
2015-05-28 Thu 16:08:47,6,n080w4,4205,1,0
2015-05-28 Thu 16:08:50,7,n080w4,4090,1,0
2015-05-28 Thu 16:33:14,1,n050w8,7590,1,0
2015-05-28 Thu 16:33:14,0,n050w8,7590,1,0
2015-05-28 Thu 16:33:14,2,n050w8,7590,1,0
2015-05-28 Thu 16:33:14,3,n050w8,7015,1,0
2015-05-28 Thu 16:33:15,4,n050w8,7340,1,0
2015-05-28 Thu 16:33:17,5,n050w8,7130,1,0
2015-05-28 Thu 16:33:20,6,n050w8,7030,1,0
2015-05-28 Thu 16:33:23,7,n050w8,6920,1,0
2015-05-28 Thu 17:03:37,1,n060w4,3220,1,0
2015-05-28 Thu 17:03:37,3,n060w4,3220,1,0
2015-05-28 Thu 17:03:37,2,n060w4,3220,1,0
2015-05-28 Thu 17:03:37,0,n060w4,3165,1,0
2015-05-28 Thu 17:03:38,4,n060w4,3220,1,0
2015-05-28 Thu 17:03:40,5,n060w4,3165,1,0
2015-05-28 Thu 17:03:43,6,n060w4,3185,1,0
2015-05-28 Thu 17:03:46,7,n060w4,3180,1,0
2015-05-28 Thu 17:20:28,1,n040w8,4245,1,0
2015-05-28 Thu 17:20:28,3,n040w8,4265,1,0
2015-05-28 Thu 17:20:28,2,n040w8,4005,1,0
2015-05-28 Thu 17:20:28,0,n040w8,4130,1,0
2015-05-28 Thu 17:20:29,4,n040w8,4120,1,0
2015-05-28 Thu 17:20:30,5,n040w8,4165,1,0
2015-05-28 Thu 17:20:33,6,n040w8,4005,1,0
2015-05-28 Thu 17:20:36,7,n040w8,4355,1,0
2015-05-28 Thu 17:42:03,1,n050w4,1965,1,0
2015-05-28 Thu 17:42:03,3,n050w4,1965,1,0
2015-05-28 Thu 17:42:03,2,n050w4,1950,1,0
2015-05-28 Thu 17:42:03,0,n050w4,1830,1,0
2015-05-28 Thu 17:42:04,4,n050w4,1930,1,0
2015-05-28 Thu 17:42:05,5,n050w4,1965,1,0
2015-05-28 Thu 17:42:08,6,n050w4,1945,1,0
2015-05-28 Thu 17:42:11,7,n050w4,1910,1,0
2015-05-28 Thu 17:54:29,3,n030w8,3210,1,0
2015-05-28 Thu 17:54:29,1,n030w8,3210,1,0
2015-05-28 Thu 17:54:29,2,n030w8,3205,1,0
2015-05-28 Thu 17:54:29,0,n030w8,3155,1,0
2015-05-28 Thu 17:54:30,4,n030w8,2955,1,0
2015-05-28 Thu 17:54:31,5,n030w8,3100,1,0
2015-05-28 Thu 17:54:34,6,n030w8,3070,1,0
2015-05-28 Thu 17:54:37,7,n030w8,3180,1,0
2015-05-28 Thu 18:07:16,1,n040w4,2000,1,0
2015-05-28 Thu 18:07:16,3,n040w4,2000,1,0
2015-05-28 Thu 18:07:16,2,n040w4,2010,1,0
2015-05-28 Thu 18:07:16,0,n040w4,2000,1,0
2015-05-28 Thu 18:07:16,4,n040w4,2005,1,0
2015-05-28 Thu 18:07:18,5,n040w4,2035,1,0
2015-05-28 Thu 18:07:21,6,n040w4,2015,1,0
2015-05-28 Thu 18:07:24,7,n040w4,1985,1,0
2015-05-28 Thu 18:16:24,1,n030w4,2100,1,0
2015-05-28 Thu 18:16:24,2,n030w4,2100,1,0
2015-05-28 Thu 18:16:24,3,n030w4,2100,1,0
2015-05-28 Thu 18:16:24,0,n030w4,2105,1,0
2015-05-28 Thu 18:16:25,4,n030w4,2105,1,0
2015-05-28 Thu 18:16:26,5,n030w4,2100,1,0
2015-05-28 Thu 18:16:29,6,n030w4,2035,1,0
2015-05-28 Thu 18:16:32,7,n030w4,2095,1,0
2015-05-28 Thu 18:32:09,2,n120w8,5140,1,0
2015-05-28 Thu 18:32:09,3,n120w8,5275,1,0
2015-05-28 Thu 18:32:09,0,n120w8,5215,1,0
2015-05-28 Thu 18:32:09,1,n120w8,5275,1,0
2015-05-28 Thu 18:32:09,4,n120w8,5350,1,0
2015-05-28 Thu 18:32:11,5,n120w8,5250,1,0
2015-05-28 Thu 18:32:14,6,n120w8,5290,1,0
2015-05-28 Thu 18:32:17,7,n120w8,5600,1,0
2015-05-28 Thu 20:00:51,2,n100w8,4505,1,0
2015-05-28 Thu 20:00:51,1,n100w8,4615,1,0
2015-05-28 Thu 20:00:51,0,n100w8,4505,1,0
2015-05-28 Thu 20:00:51,3,n100w8,4615,1,0
2015-05-28 Thu 20:00:52,4,n100w8,4525,1,0
2015-05-28 Thu 20:00:53,5,n100w8,4380,1,0
2015-05-28 Thu 20:00:56,6,n100w8,4405,1,0
2015-05-28 Thu 20:00:59,7,n100w8,4755,1,0
2015-05-28 Thu 21:16:22,1,n120w4,3390,1,0
2015-05-28 Thu 21:16:22,2,n120w4,3315,1,0
2015-05-28 Thu 21:16:22,0,n120w4,3335,1,0
2015-05-28 Thu 21:16:22,3,n120w4,3235,1,0
2015-05-28 Thu 21:16:22,4,n120w4,3490,1,0
2015-05-28 Thu 21:16:24,5,n120w4,3260,1,0
2015-05-28 Thu 21:16:27,6,n120w4,3400,1,0
2015-05-28 Thu 21:16:30,7,n120w4,3350,1,0
2015-05-28 Thu 21:57:25,1,n080w8,5760,1,0
2015-05-28 Thu 21:57:25,2,n080w8,5455,1,0
2015-05-28 Thu 21:57:25,0,n080w8,5760,1,0
2015-05-28 Thu 21:57:25,3,n080w8,5625,1,0
2015-05-28 Thu 21:57:26,4,n080w8,5510,1,0
2015-05-28 Thu 21:57:27,5,n080w8,5490,1,0
2015-05-28 Thu 21:57:30,6,n080w8,5870,1,0
2015-05-28 Thu 21:57:33,7,n080w8,5700,1,0
2015-05-28 Thu 22:55:19,1,n100w4,2315,1,0
2015-05-28 Thu 22:55:19,2,n100w4,2250,1,0
2015-05-28 Thu 22:55:19,3,n100w4,2250,1,0
2015-05-28 Thu 22:55:19,0,n100w4,2130,1,0
2015-05-28 Thu 22:55:20,4,n100w4,2170,1,0
2015-05-28 Thu 22:55:21,5,n100w4,2120,1,0
2015-05-28 Thu 22:55:24,6,n100w4,2015,1,0
2015-05-28 Thu 22:55:27,7,n100w4,2125,1,0
2015-05-28 Thu 23:27:34,1,n060w8,4015,1,0
2015-05-28 Thu 23:27:34,2,n060w8,3740,1,0
2015-05-28 Thu 23:27:34,0,n060w8,3990,1,0
2015-05-28 Thu 23:27:34,3,n060w8,3740,1,0
2015-05-28 Thu 23:27:35,4,n060w8,3940,1,0
2015-05-28 Thu 23:27:36,5,n060w8,3730,1,0
2015-05-28 Thu 23:27:39,6,n060w8,4165,1,0
2015-05-28 Thu 23:27:42,7,n060w8,3985,1,0
2015-05-29 Fri 00:07:52,2,n080w4,4250,1,0
2015-05-29 Fri 00:07:52,1,n080w4,4135,1,0
2015-05-29 Fri 00:07:52,0,n080w4,4135,1,0
2015-05-29 Fri 00:07:52,3,n080w4,4315,1,0
2015-05-29 Fri 00:07:52,4,n080w4,4200,1,0
2015-05-29 Fri 00:07:53,5,n080w4,4250,1,0
2015-05-29 Fri 00:07:56,6,n080w4,4560,1,0
2015-05-29 Fri 00:07:59,7,n080w4,4220,1,0

2015-05-29 Fri 09:18:52,0,n120w8,5355,1,0
2015-05-29 Fri 09:18:55,1,n120w8,5120,1,0
2015-05-29 Fri 09:18:58,2,n120w8,5440,1,0
2015-05-29 Fri 09:19:01,3,n120w8,5635,1,0
2015-05-29 Fri 09:19:04,4,n120w8,5440,1,0
2015-05-29 Fri 09:19:07,5,n120w8,5345,1,0
2015-05-29 Fri 09:19:10,6,n120w8,5655,1,0
2015-05-29 Fri 09:19:13,7,n120w8,5605,1,0
2015-05-29 Fri 10:47:10,0,n100w8,4540,1,0
2015-05-29 Fri 10:47:12,1,n100w8,4365,1,0
2015-05-29 Fri 10:47:15,2,n100w8,4615,1,0
2015-05-29 Fri 10:47:18,3,n100w8,4310,1,0
2015-05-29 Fri 10:47:21,4,n100w8,4430,1,0
2015-05-29 Fri 10:47:24,5,n100w8,4760,1,0
2015-05-29 Fri 10:47:27,6,n100w8,4680,1,0
2015-05-29 Fri 10:47:30,7,n100w8,4460,1,0
2015-05-29 Fri 12:02:19,0,n120w4,3430,1,0
2015-05-29 Fri 12:02:21,1,n120w4,3195,1,0
2015-05-29 Fri 12:02:24,2,n120w4,3375,1,0
2015-05-29 Fri 12:02:27,3,n120w4,3365,1,0
2015-05-29 Fri 12:02:30,4,n120w4,3500,1,0
2015-05-29 Fri 12:02:33,5,n120w4,3330,1,0
2015-05-29 Fri 12:02:36,6,n120w4,3380,1,0
2015-05-29 Fri 12:02:39,7,n120w4,3120,1,0
2015-05-29 Fri 12:43:11,0,n080w8,5995,1,0
2015-05-29 Fri 12:43:13,1,n080w8,5840,1,0
2015-05-29 Fri 12:43:16,2,n080w8,5665,1,0
2015-05-29 Fri 12:43:19,3,n080w8,5460,1,0
2015-05-29 Fri 12:43:22,4,n080w8,5735,1,0
2015-05-29 Fri 12:43:25,5,n080w8,5825,1,0
2015-05-29 Fri 12:43:28,6,n080w8,5775,1,0
2015-05-29 Fri 12:43:31,7,n080w8,5635,1,0
2015-05-29 Fri 13:40:48,0,n100w4,2310,1,0
2015-05-29 Fri 13:40:50,1,n100w4,2255,1,0
2015-05-29 Fri 13:40:53,2,n100w4,2240,1,0
2015-05-29 Fri 13:40:56,3,n100w4,2285,1,0
2015-05-29 Fri 13:40:59,4,n100w4,2100,1,0
2015-05-29 Fri 13:41:02,5,n100w4,2150,1,0
2015-05-29 Fri 13:41:05,6,n100w4,2145,1,0
2015-05-29 Fri 13:41:08,7,n100w4,1980,1,0
2015-05-29 Fri 14:12:54,0,n060w8,4130,1,0
2015-05-29 Fri 14:12:56,1,n060w8,4100,1,0
2015-05-29 Fri 14:12:59,2,n060w8,3935,1,0
2015-05-29 Fri 14:13:02,3,n060w8,3875,1,0
2015-05-29 Fri 14:13:05,4,n060w8,4045,1,0
2015-05-29 Fri 14:13:08,5,n060w8,4025,1,0
2015-05-29 Fri 14:13:11,6,n060w8,4150,1,0
2015-05-29 Fri 14:13:14,7,n060w8,4050,1,0
2015-05-29 Fri 14:53:00,0,n080w4,4210,1,0
2015-05-29 Fri 14:53:02,1,n080w4,4180,1,0
2015-05-29 Fri 14:53:05,2,n080w4,4330,1,0
2015-05-29 Fri 14:53:08,3,n080w4,4395,1,0
2015-05-29 Fri 14:53:11,4,n080w4,4370,1,0
2015-05-29 Fri 14:53:14,5,n080w4,4265,1,0
2015-05-29 Fri 14:53:17,6,n080w4,4225,1,0
2015-05-29 Fri 14:53:20,7,n080w4,4225,1,0
2015-05-29 Fri 15:17:26,0,n050w8,7225,1,0
2015-05-29 Fri 15:17:28,1,n050w8,7125,1,0
2015-05-29 Fri 15:17:31,2,n050w8,7115,1,0
2015-05-29 Fri 15:17:34,3,n050w8,7275,1,0
2015-05-29 Fri 15:17:37,4,n050w8,7130,1,0
2015-05-29 Fri 15:17:40,5,n050w8,7100,1,0
2015-05-29 Fri 15:17:43,6,n050w8,7005,1,0
2015-05-29 Fri 15:17:46,7,n050w8,7180,1,0
2015-05-29 Fri 15:47:40,0,n060w4,3210,1,0
2015-05-29 Fri 15:47:42,1,n060w4,3160,1,0
2015-05-29 Fri 15:47:45,2,n060w4,3380,1,0
2015-05-29 Fri 15:47:48,3,n060w4,3170,1,0
2015-05-29 Fri 15:47:51,4,n060w4,3360,1,0
2015-05-29 Fri 15:47:54,5,n060w4,3160,1,0
2015-05-29 Fri 15:47:57,6,n060w4,3190,1,0
2015-05-29 Fri 15:48:00,7,n060w4,3170,1,0
2015-05-29 Fri 16:04:26,0,n040w8,4005,1,0
2015-05-29 Fri 16:04:28,1,n040w8,4095,1,0
2015-05-29 Fri 16:04:31,2,n040w8,4075,1,0
2015-05-29 Fri 16:04:34,3,n040w8,4010,1,0
2015-05-29 Fri 16:04:37,4,n040w8,4120,1,0
2015-05-29 Fri 16:04:40,5,n040w8,4400,1,0
2015-05-29 Fri 16:04:43,6,n040w8,4035,1,0
2015-05-29 Fri 16:04:46,7,n040w8,4185,1,0
2015-05-29 Fri 16:25:55,0,n050w4,2020,1,0
2015-05-29 Fri 16:25:56,1,n050w4,1820,1,0
2015-05-29 Fri 16:25:59,2,n050w4,1905,1,0
2015-05-29 Fri 16:26:03,3,n050w4,1895,1,0
2015-05-29 Fri 16:26:06,4,n050w4,1845,1,0
2015-05-29 Fri 16:26:09,5,n050w4,1990,1,0
2015-05-29 Fri 16:26:12,6,n050w4,1875,1,0
2015-05-29 Fri 16:26:15,7,n050w4,1900,1,0
2015-05-29 Fri 16:38:17,0,n030w8,3320,1,0
2015-05-29 Fri 16:38:19,1,n030w8,3015,1,0
2015-05-29 Fri 16:38:22,2,n030w8,2990,1,0
2015-05-29 Fri 16:38:25,3,n030w8,3285,1,0
2015-05-29 Fri 16:38:28,4,n030w8,3075,1,0
2015-05-29 Fri 16:38:31,5,n030w8,3050,1,0
2015-05-29 Fri 16:38:34,6,n030w8,3040,1,0
2015-05-29 Fri 16:38:37,7,n030w8,3155,1,0
2015-05-29 Fri 16:51:00,0,n040w4,2005,1,0
2015-05-29 Fri 16:51:02,1,n040w4,2010,1,0
2015-05-29 Fri 16:51:05,2,n040w4,2005,1,0
2015-05-29 Fri 16:51:08,3,n040w4,2025,1,0
2015-05-29 Fri 16:51:11,4,n040w4,2000,1,0
2015-05-29 Fri 16:51:14,5,n040w4,1880,1,0
2015-05-29 Fri 16:51:17,6,n040w4,2010,1,0
2015-05-29 Fri 16:51:20,7,n040w4,2000,1,0
2015-05-29 Fri 17:00:06,0,n030w4,2135,1,0
2015-05-29 Fri 17:00:08,1,n030w4,2085,1,0
2015-05-29 Fri 17:00:11,2,n030w4,2120,1,0
2015-05-29 Fri 17:00:14,3,n030w4,2145,1,0
2015-05-29 Fri 17:00:17,4,n030w4,2140,1,0
2015-05-29 Fri 17:00:20,5,n030w4,2195,1,0
2015-05-29 Fri 17:00:23,6,n030w4,2180,1,0
2015-05-29 Fri 17:00:26,7,n030w4,2130,1,0
2015-05-29 Fri 17:15:46,0,n120w8,5390,1,0
2015-05-29 Fri 17:15:48,1,n120w8,5310,1,0
2015-05-29 Fri 17:15:51,2,n120w8,5270,1,0
2015-05-29 Fri 17:15:54,3,n120w8,5390,1,0
2015-05-29 Fri 17:15:57,4,n120w8,5645,1,0
2015-05-29 Fri 17:16:00,5,n120w8,4980,1,0
2015-05-29 Fri 17:16:03,6,n120w8,5140,1,0
2015-05-29 Fri 17:16:06,7,n120w8,5635,1,0
2015-05-29 Fri 18:44:04,0,n100w8,4625,1,0
2015-05-29 Fri 18:44:06,1,n100w8,4620,1,0
2015-05-29 Fri 18:44:09,2,n100w8,4585,1,0
2015-05-29 Fri 18:44:12,3,n100w8,4610,1,0
2015-05-29 Fri 18:44:15,4,n100w8,4375,1,0
2015-05-29 Fri 18:44:18,5,n100w8,4275,1,0
2015-05-29 Fri 18:44:21,6,n100w8,4575,1,0
2015-05-29 Fri 18:44:24,7,n100w8,4565,1,0
2015-05-29 Fri 19:59:13,0,n120w4,3220,1,0
2015-05-29 Fri 19:59:14,1,n120w4,3555,1,0
2015-05-29 Fri 19:59:18,2,n120w4,3450,1,0
2015-05-29 Fri 19:59:21,3,n120w4,3465,1,0
2015-05-29 Fri 19:59:24,4,n120w4,3355,1,0
2015-05-29 Fri 19:59:27,5,n120w4,3485,1,0
2015-05-29 Fri 19:59:30,6,n120w4,3395,1,0
2015-05-29 Fri 19:59:33,7,n120w4,3370,1,0
2015-05-29 Fri 20:40:05,0,n080w8,5575,1,0
2015-05-29 Fri 20:40:06,1,n080w8,5655,1,0
2015-05-29 Fri 20:40:09,2,n080w8,5765,1,0
2015-05-29 Fri 20:40:12,3,n080w8,5790,1,0
2015-05-29 Fri 20:40:15,4,n080w8,6005,1,0
2015-05-29 Fri 20:40:18,5,n080w8,5710,1,0
2015-05-29 Fri 20:40:21,6,n080w8,5575,1,0
2015-05-29 Fri 20:40:24,7,n080w8,5670,1,0
2015-05-29 Fri 21:37:42,0,n100w4,2005,1,0
2015-05-29 Fri 21:37:44,1,n100w4,2220,1,0
2015-05-29 Fri 21:37:47,2,n100w4,2285,1,0
2015-05-29 Fri 21:37:50,3,n100w4,2260,1,0
2015-05-29 Fri 21:37:53,4,n100w4,2160,1,0
2015-05-29 Fri 21:37:56,5,n100w4,2280,1,0
2015-05-29 Fri 21:37:59,6,n100w4,2130,1,0
2015-05-29 Fri 21:38:02,7,n100w4,2095,1,0
2015-05-29 Fri 22:09:48,0,n060w8,4135,1,0
2015-05-29 Fri 22:09:49,1,n060w8,4045,1,0
2015-05-29 Fri 22:09:52,2,n060w8,3855,1,0
2015-05-29 Fri 22:09:55,3,n060w8,4145,1,0
2015-05-29 Fri 22:09:59,4,n060w8,3990,1,0
2015-05-29 Fri 22:10:01,5,n060w8,3830,1,0
2015-05-29 Fri 22:10:04,6,n060w8,4180,1,0
2015-05-29 Fri 22:10:07,7,n060w8,4340,1,0
2015-05-29 Fri 22:49:54,0,n080w4,4235,1,0
2015-05-29 Fri 22:49:55,1,n080w4,4335,1,0
2015-05-29 Fri 22:49:58,2,n080w4,4195,1,0
2015-05-29 Fri 22:50:01,3,n080w4,4225,1,0
2015-05-29 Fri 22:50:04,4,n080w4,4410,1,0
2015-05-29 Fri 22:50:07,5,n080w4,4060,1,0
2015-05-29 Fri 22:50:10,6,n080w4,4290,1,0
2015-05-29 Fri 22:50:13,7,n080w4,4315,1,0
2015-05-29 Fri 23:14:19,0,n050w8,6870,1,0
2015-05-29 Fri 23:14:21,1,n050w8,7110,1,0
2015-05-29 Fri 23:14:24,2,n050w8,6925,1,0
2015-05-29 Fri 23:14:27,3,n050w8,6810,1,0
2015-05-29 Fri 23:14:30,4,n050w8,7015,1,0
2015-05-29 Fri 23:14:33,5,n050w8,7160,1,0
2015-05-29 Fri 23:14:36,6,n050w8,6995,1,0
2015-05-29 Fri 23:14:39,7,n050w8,7225,1,0
2015-05-29 Fri 23:44:34,0,n060w4,3140,1,0
2015-05-29 Fri 23:44:35,1,n060w4,3185,1,0
2015-05-29 Fri 23:44:38,2,n060w4,3100,1,0
2015-05-29 Fri 23:44:41,3,n060w4,3235,1,0
2015-05-29 Fri 23:44:44,4,n060w4,3180,1,0
2015-05-29 Fri 23:44:47,5,n060w4,3175,1,0
2015-05-29 Fri 23:44:50,6,n060w4,3175,1,0
2015-05-29 Fri 23:44:53,7,n060w4,3245,1,0
2015-05-30 Sat 00:01:20,0,n040w8,4235,1,0
2015-05-30 Sat 00:01:21,1,n040w8,4190,1,0
2015-05-30 Sat 00:01:24,2,n040w8,4360,1,0
2015-05-30 Sat 00:01:27,3,n040w8,4205,1,0
2015-05-30 Sat 00:01:30,4,n040w8,4090,1,0
2015-05-30 Sat 00:01:33,5,n040w8,4275,1,0
2015-05-30 Sat 00:01:36,6,n040w8,4205,1,0
2015-05-30 Sat 00:01:39,7,n040w8,4390,1,0
2015-05-30 Sat 00:22:48,0,n050w4,1900,1,0
2015-05-30 Sat 00:22:50,1,n050w4,1920,1,0
2015-05-30 Sat 00:22:53,2,n050w4,1905,1,0
2015-05-30 Sat 00:22:56,3,n050w4,1895,1,0
2015-05-30 Sat 00:22:59,4,n050w4,1880,1,0
2015-05-30 Sat 00:23:02,5,n050w4,1885,1,0
2015-05-30 Sat 00:23:05,6,n050w4,1900,1,0
2015-05-30 Sat 00:23:08,7,n050w4,1835,1,0
2015-05-30 Sat 00:35:11,0,n030w8,3175,1,0
2015-05-30 Sat 00:35:13,1,n030w8,3110,1,0
2015-05-30 Sat 00:35:16,2,n030w8,3060,1,0
2015-05-30 Sat 00:35:19,3,n030w8,3075,1,0
2015-05-30 Sat 00:35:22,4,n030w8,3245,1,0
2015-05-30 Sat 00:35:25,5,n030w8,3125,1,0
2015-05-30 Sat 00:35:28,6,n030w8,3260,1,0
2015-05-30 Sat 00:35:31,7,n030w8,3205,1,0
2015-05-30 Sat 00:47:54,0,n040w4,1950,1,0
2015-05-30 Sat 00:47:55,1,n040w4,2015,1,0
2015-05-30 Sat 00:47:59,2,n040w4,2000,1,0
2015-05-30 Sat 00:48:02,3,n040w4,2075,1,0
2015-05-30 Sat 00:48:05,4,n040w4,1955,1,0
2015-05-30 Sat 00:48:08,5,n040w4,2025,1,0
2015-05-30 Sat 00:48:10,6,n040w4,2020,1,0
2015-05-30 Sat 00:48:14,7,n040w4,2070,1,0
2015-05-30 Sat 00:57:00,0,n030w4,2160,1,0
2015-05-30 Sat 00:57:01,1,n030w4,2145,1,0
2015-05-30 Sat 00:57:04,2,n030w4,2215,1,0
2015-05-30 Sat 00:57:07,3,n030w4,2030,1,0
2015-05-30 Sat 00:57:10,4,n030w4,2195,1,0
2015-05-30 Sat 00:57:13,5,n030w4,2165,1,0
2015-05-30 Sat 00:57:16,6,n030w4,2200,1,0
2015-05-30 Sat 00:57:19,7,n030w4,2110,1,0
2015-05-30 Sat 01:12:40,0,n120w8,5065,1,0
2015-05-30 Sat 01:12:41,1,n120w8,5230,1,0
2015-05-30 Sat 01:12:44,2,n120w8,5095,1,0
2015-05-30 Sat 01:12:47,3,n120w8,5275,1,0
2015-05-30 Sat 01:12:50,4,n120w8,5410,1,0
2015-05-30 Sat 01:12:53,5,n120w8,5320,1,0
2015-05-30 Sat 01:12:56,6,n120w8,5535,1,0
2015-05-30 Sat 01:12:59,7,n120w8,5570,1,0
2015-05-30 Sat 02:40:58,0,n100w8,4600,1,0
2015-05-30 Sat 02:40:59,1,n100w8,4515,1,0
2015-05-30 Sat 02:41:02,2,n100w8,4325,1,0
2015-05-30 Sat 02:41:05,3,n100w8,4485,1,0
2015-05-30 Sat 02:41:08,4,n100w8,4455,1,0
2015-05-30 Sat 02:41:11,5,n100w8,4395,1,0
2015-05-30 Sat 02:41:14,6,n100w8,4695,1,0
2015-05-30 Sat 02:41:17,7,n100w8,4555,1,0
2015-05-30 Sat 03:56:06,0,n120w4,3370,1,0
2015-05-30 Sat 03:56:08,1,n120w4,3350,1,0
2015-05-30 Sat 03:56:11,2,n120w4,3330,1,0
2015-05-30 Sat 03:56:14,3,n120w4,3430,1,0
2015-05-30 Sat 03:56:17,4,n120w4,3400,1,0
2015-05-30 Sat 03:56:20,5,n120w4,3095,1,0
2015-05-30 Sat 03:56:23,6,n120w4,3190,1,0
2015-05-30 Sat 03:56:26,7,n120w4,3300,1,0
2015-05-30 Sat 04:36:58,0,n080w8,5720,1,0
2015-05-30 Sat 04:36:59,1,n080w8,5725,1,0
2015-05-30 Sat 04:37:02,2,n080w8,5735,1,0
2015-05-30 Sat 04:37:05,3,n080w8,6040,1,0
2015-05-30 Sat 04:37:09,4,n080w8,5410,1,0
2015-05-30 Sat 04:37:11,5,n080w8,5775,1,0
2015-05-30 Sat 04:37:14,6,n080w8,5585,1,0
2015-05-30 Sat 04:37:17,7,n080w8,5695,1,0
2015-05-30 Sat 05:34:35,0,n100w4,2305,1,0
2015-05-30 Sat 05:34:37,1,n100w4,2105,1,0
2015-05-30 Sat 05:34:40,2,n100w4,2185,1,0
2015-05-30 Sat 05:34:43,3,n100w4,2150,1,0
2015-05-30 Sat 05:34:46,4,n100w4,2120,1,0
2015-05-30 Sat 05:34:49,5,n100w4,2195,1,0
2015-05-30 Sat 05:34:52,6,n100w4,2135,1,0
2015-05-30 Sat 05:34:55,7,n100w4,2275,1,0
2015-05-30 Sat 06:06:41,0,n060w8,4155,1,0
2015-05-30 Sat 06:06:43,1,n060w8,3890,1,0
2015-05-30 Sat 06:06:46,2,n060w8,3960,1,0
2015-05-30 Sat 06:06:49,3,n060w8,3995,1,0
2015-05-30 Sat 06:06:52,4,n060w8,4205,1,0
2015-05-30 Sat 06:06:55,5,n060w8,3975,1,0
2015-05-30 Sat 06:06:58,6,n060w8,4105,1,0
2015-05-30 Sat 06:07:01,7,n060w8,3965,1,0
2015-05-30 Sat 06:46:47,0,n080w4,4250,1,0
2015-05-30 Sat 06:46:48,1,n080w4,4235,1,0
2015-05-30 Sat 06:46:52,2,n080w4,4155,1,0
2015-05-30 Sat 06:46:54,3,n080w4,4270,1,0
2015-05-30 Sat 06:46:58,4,n080w4,4310,1,0
2015-05-30 Sat 06:47:01,5,n080w4,4195,1,0
2015-05-30 Sat 06:47:03,6,n080w4,4125,1,0
2015-05-30 Sat 06:47:07,7,n080w4,4165,1,0
2015-05-30 Sat 07:11:13,0,n050w8,7075,1,0
2015-05-30 Sat 07:11:14,1,n050w8,7035,1,0
2015-05-30 Sat 07:11:17,2,n050w8,6995,1,0
2015-05-30 Sat 07:11:20,3,n050w8,7150,1,0
2015-05-30 Sat 07:11:23,4,n050w8,6925,1,0
2015-05-30 Sat 07:11:26,5,n050w8,7260,1,0
2015-05-30 Sat 07:11:29,6,n050w8,7300,1,0
